"","Region_1","AccidentYear","MinorCoverageType","WrittenVehicles","NumberofEarnedVehicles","WrittenPremium","EarnedPremium","ClaimCount","ClaimCountORIGINAL","ClaimCountOMPP","ClaimCountGENERATED","LossAmount","ExpenseAmount","LossandExpenseAmount","Loss_Ratio","ClaimFrequency","AverageLossPerClaim","ExpenseRatio","CombinedRatio","AverageWrittenPremiumPerVehicle","AverageEarnedPremiumPerVehicle","LossRatio_Level","ClaimFrequency_Level","CombinedRatio_Level","Exposure_Level"
"2048","Thunder Bay",2023,"SP",179.6665,182.4863,16564,15374.4424,0,0,0,0,0,0,0,0,0,NA,0,0,92.1930354295319,84.2498445088755,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2049","Thunder Bay",2023,"UA",105124.3332,104704.9088,1503938,1506105.5867,24.2904,25.4198,17.8268,0,881795.0933,26938.5151,908733.6084,0.585480261866689,0.00023198912332179,36302.2055338735,0.0178862062114944,0.603366468078184,14.306278615235,14.3842882245078,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2050","Thunder Bay",2023,"UM",103012.3333,102990.9132,2133454,2125197.444,1.4046,1.4046,1.4046,0,51415.1506,3330.6469,54745.7975,0.0241931170890303,1.36380963752829e-05,36604.8345436423,0.00156721762930936,0.0257603347183397,20.7106657198687,20.6348053237769,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2051","Timiskaming",2019,"AB",17969.0834,17942.3349,5182077,4956390.3069,69.813,116.6839,82.7751,0,4030027.1286,296380.3466,4326407.4757,0.813097209674878,0.00389096516083868,57726.0270809162,0.0597976204955845,0.872894830170462,288.388499549176,276.239984066957,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2052","Timiskaming",2019,"AP",2777.6667,2634.6975,1356400,1211628.6253,187,187,187,0,967359.736,35060.2,1002419.936,0.798396237758481,0.07097589002153,5173.04671657754,0.0289364243035436,0.827332662062024,488.323527081201,459.873904044013,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2053","Timiskaming",2019,"BI",17973.9168,17950.7962,6128830,6219250.3834,12.1194,12.1194,7.4712,0,2558473.6537,382101.4408,2940575.0946,0.411379747715079,0.00067514554034099,211105.63672294,0.0614385041997793,0.472818251914858,340.984665067549,346.460976666873,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2054","Timiskaming",2019,"CL",11481.1667,11510.4692,3363237,3139499.9276,275,275,275,0,2208194.5795,57321.208,2265515.7875,0.703358697379573,0.0238912936755002,8029.79847090909,0.0182580695403358,0.721616766919909,292.935124790062,272.751690052739,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2055","Timiskaming",2019,"CM",12693.7501,12743.2676,1564841,1487986.7006,481,481,481,0,1250160.191,29766.7755,1279926.9665,0.840168927918441,0.0377454209625167,2599.08563617464,0.0200047322250912,0.860173660143532,123.276493366606,116.766495635703,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2056","Timiskaming",2019,"DC",17962.1666,17941.35,3696124,3418133.1827,296,525,525,0,2323334.0515,47131.56,2370465.6115,0.679708462870597,0.0164982010829731,7849.10152533784,0.0137886844896929,0.69349714736029,205.772726771168,190.517056001917,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2057","Timiskaming",2019,"PD",17971.8335,17940.2752,239073,240304.257,11,11,11,0,114031.0815,1583.2565,115614.338,0.474527929399103,0.000613145555314558,10366.4619545455,0.00658854953202098,0.481116478931124,13.3026493930071,13.3946806457016,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2058","Timiskaming",2019,"SP",101.6666,111.5614,3951,4601.8333,0,0,0,0,0,0,0,0,0,NA,0,0,38.8623205654561,41.2493326544844,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2059","Timiskaming",2019,"UA",17967.2499,17943.3753,228626,222526.9081,2.9757,3.9688,3.9688,0,12724.949,30264.6217,42989.5707,0.0571838664755168,0.000165838363755341,4276.28759619585,0.136004323964271,0.193188190439788,12.7245962110206,12.4016192260104,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2060","Timiskaming",2019,"UM",17605.1667,17576.9729,326973,319156.1235,0,0,0,0,0,0,0,0,0,NA,0,0,18.5725591567389,18.1576273295614,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2061","Timiskaming",2020,"AB",18244.6667,18025.3266,5403691,5301157.4947,46.693,69.5348,45.698,0,836278.0682,119656.3551,955934.4233,0.157753862064294,0.00259041076126743,17910.1378836228,0.0225717412130521,0.180325603277346,296.179211648739,294.094948310118,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2062","Timiskaming",2020,"AP",3095.5002,2920.663,1675892,1515108.6574,219,219,219,0,1286030.2568,38885.0568,1324915.3136,0.848803978855807,0.0749829747560742,5872.28427762557,0.0256648634473046,0.874468842303112,541.396185340256,518.755042057232,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2063","Timiskaming",2020,"BI",18241.1664,18024.2796,5585182,5788702.7712,2.7048,2.7048,0.8962,0,649269.2884,153653.7322,802923.0206,0.112161448611639,0.000150064250001981,240043.363058267,0.0265437246086393,0.138705173220278,306.185573747082,321.161394500338,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2064","Timiskaming",2020,"CL",11411.9166,11399.2477,3757657,3560916.5043,197,197,197,0,1845948.0521,25616.6751,1871564.7272,0.51839127647922,0.0172818422043763,9370.29468071066,0.00719384323363563,0.525585119712856,329.274838899541,312.381711321178,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2065","Timiskaming",2020,"CM",12548.7497,12582.39,1744762,1650856.9959,594,594,594,0,2614823.1824,35364.9072,2650188.0894,1.58391864885576,0.047208837112822,4402.05922962963,0.0214221506089448,1.6053407994647,139.03871235873,131.203769387215,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2066","Timiskaming",2020,"DC",18230.9167,18015.8377,4115402,3896603.075,159,276,276,0,1270408.8978,22335.4015,1292744.2993,0.326029845315974,0.00882556796123891,7989.99306792453,0.00573201865062943,0.331761863966604,225.73752421347,216.287643121918,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2067","Timiskaming",2020,"PD",18206.4997,18001.0307,245972,239509.8571,8,8,8,0,167672.6753,88.5491,167761.2244,0.700065865055372,0.000444418996518905,20959.0844125,0.000369709627286985,0.700435574682659,13.5101202346984,13.305341293596,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2068","Timiskaming",2020,"SP",88.3334,94.0872,4196,4083.2649,0,0,0,0,0,0,0,0,0,NA,0,0,47.5018509419993,43.3987290513481,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2069","Timiskaming",2020,"UA",18178.2499,17976.9124,236585,231858.3013,6.9171,8.8917,6.9171,0,76993.2023,15419.1449,92412.3472,0.332070069815525,0.000384776865241887,11130.8499660262,0.066502449183604,0.398572518999129,13.0147292121889,12.8975597222135,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2070","Timiskaming",2020,"UM",17870.7499,17653.6292,346914,337468.5164,0,0,0,0,0,0,0,0,0,NA,0,0,19.4123918661074,19.1160985980152,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2071","Timiskaming",2021,"AB",18569.6665,18390.0159,5232380,5328625.7922,62.2566,94.8836,67.214,0,2724396.2068,177037.9763,2901434.1832,0.511275573298457,0.0033853478071218,43760.7612172846,0.0332239461361965,0.544499519434654,281.770273041791,289.756453783164,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2072","Timiskaming",2021,"AP",3400.9166,3252.6458,1814909,1756871.4419,209.0137,209.0137,209.0137,0,921568.9256,15959.7224,937528.648,0.524551144506824,0.0642595944507699,4409.13167701447,0.00908417202270649,0.533635316529531,533.652898162807,540.136107626597,"0.50 >= Moderate Risk < 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2073","Timiskaming",2021,"BI",18572.9167,18391.3194,5512681,5557300.2317,7.0258,7.0258,1.7583,0,1528530.462,131816.5679,1660347.0299,0.275049106269433,0.000382017181431801,217559.631928037,0.0237195332992972,0.298768639568731,296.812885614245,302.169741649966,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2074","Timiskaming",2021,"CL",11519.9999,11441.5439,3827310,3795611.1049,196,196,196,0,2047744.0681,36469.5183,2084213.5864,0.539503129142086,0.0171305552566206,10447.6738168367,0.00960833902422699,0.549111468166313,332.23177371729,331.739417169041,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2075","Timiskaming",2021,"CM",12580.7504,12540.3012,1761867,1747379.1417,533.2002,533.2002,533.2002,0,1430478.9808,16616.0992,1447095.08,0.818642586867729,0.0425189308850094,2682.81778739018,0.00950915505597396,0.828151741923703,140.044666969945,139.341082309889,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2076","Timiskaming",2021,"DC",18562.4167,18379.6912,4186645,4118559.2944,173,296,295,0,1422930.1004,24255.0177,1447185.1181,0.345492197316367,0.00941256292706376,8225.02948208092,0.00588919958806457,0.351381396904431,225.544177122152,224.08207241262,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2077","Timiskaming",2021,"PD",18556.0835,18371.8248,248772,247602.3012,10.0304,10.0304,10.0304,0,284314.0751,1584.0992,285898.1743,1.14826911430983,0.000545966451846417,28345.237986521,0.00639775637109466,1.15466687068093,13.4064928086792,13.4772840420294,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2078","Timiskaming",2021,"SP",91.2501,90.4265,5762,5154.5594,0,0,0,0,0,0,0,0,0,NA,0,0,63.1451362793027,57.0027525117084,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2079","Timiskaming",2021,"UA",18559.6666,18369.314,229833,234204.7758,0,0.9869,0,0,452679.3068,51823.2445,504502.5513,1.93283550795978,0,Inf,0.221273218374738,2.15410872633452,12.3834659831659,12.7497834595239,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2080","Timiskaming",2021,"UM",18179.2501,18007.5087,355557,349098.5781,0,0,0,0,0,0,0,0,0,NA,0,0,19.558397516078,19.3862784639388,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2081","Timiskaming",2022,"AB",18700.25,18619.1098,5133341,5173471.5409,80.188,137.8591,84.1252,0,5628604.9235,958839.24,6587444.163,1.08797446337567,0.00430675799548698,70192.6089128049,0.18533768523122,1.27331214860689,274.50654403016,277.858157370123,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2082","Timiskaming",2022,"AP",3514.1668,3448.4386,1961901,1881697.4861,239.0625,239.0625,240.0635,0,1172018.5815,13732.4147,1185750.9962,0.622851754948731,0.0693248532828742,4902.56138666667,0.00729788651015406,0.630149641458885,558.283403053037,545.666518783313,"0.50 >= Moderate Risk < 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2083","Timiskaming",2022,"BI",18690.9998,18614.0021,5480911,5501553.0279,15.293,15.293,0.988,0,5079635.6877,463744.0663,5543379.7544,0.923309411349789,0.000821585810393779,332154.298548355,0.0842933011729991,1.00760271252279,293.237978633973,295.559923026978,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"2084","Timiskaming",2022,"CL",11720.2499,11638.873,3956841,3884214.7836,246.9232,246.9232,246.9232,0,2984318.7185,61405.7089,3045724.4274,0.768319695167333,0.0212153874348487,12086.0199385882,0.0158090405194039,0.784128735686737,337.607221156607,333.727740099922,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2085","Timiskaming",2022,"CM",12717.2499,12670.0274,1917732,1838592.4698,587.3019,587.3019,587.3019,0,1623474.8208,21986.496,1645461.3168,0.88299873270807,0.0463536408768934,2764.29349334644,0.0119583302777214,0.894957062985791,150.797697228549,145.113535413507,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2086","Timiskaming",2022,"DC",18694.0832,18612.3976,4470992,4364123.2496,219.0711,373.1205,372.12,0,2056627.3993,53788.1371,2110415.5364,0.471257863647298,0.0117701708671859,9387.94482384943,0.0123250728780242,0.483582936525322,239.166154989617,234.473996493606,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2087","Timiskaming",2022,"PD",18667.9166,18591.4528,256906,252541.0655,11.6899,11.6899,10.5944,0,288540.3831,31981.2031,320521.5862,1.14254837140536,0.000628778187791758,24682.8786473794,0.126637634305855,1.26918600571122,13.7618999219227,13.5837187236922,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2088","Timiskaming",2022,"SP",71.0835,77.9456,4468,5199.2855,0,0,0,0,0,0,0,0,0,NA,0,0,62.8556556725541,66.7040281940225,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2089","Timiskaming",2022,"UA",18689.4166,18606.8576,224549,226263.462,4.8785,4.8785,4.8785,0,64002.8964,2184.7252,66187.6216,0.282868899088974,0.000262188280518684,13119.3802193297,0.00965566946023304,0.292524568549207,12.0147677589893,12.1602189291759,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2090","Timiskaming",2022,"UM",18287.25,18222.7913,372296,365599.7089,0.7604,0.7604,0,0,15753.6,34.4698,15788.0698,0.0430897498452576,4.17279651334206e-05,20717.5170962651,9.4282897827548e-05,0.0431840327430852,20.3582277269682,20.0627721012203,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2091","Timiskaming",2023,"AB",18735.1666,18692.5428,5156775,5127473.971,72.2042,118.2058,34.8683,0,4228912.5552,476685.0292,4705597.5842,0.824755538325092,0.00386272754715854,58568.7890067337,0.0929668355014649,0.917722373826557,275.245750950515,274.305856932423,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2092","Timiskaming",2023,"AP",3538.6667,3526.5226,2365115,2123361.8797,257.1137,257.1137,234.3832,0,1931423.3626,25432.4385,1956855.8011,0.909606309251856,0.072908564374435,7511.94262538325,0.0119774395232118,0.921583748775068,668.363313221898,602.112086195052,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2093","Timiskaming",2023,"BI",18732.6665,18689.6058,5333087,5375880.4818,5.7876,5.7876,0,0,458228.6938,115685.1473,573913.8411,0.0852378871426419,0.00030966945273934,79174.216220886,0.0215192930147259,0.106757180157368,284.694493440109,287.640121430491,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2094","Timiskaming",2023,"CL",11764.9999,11730.4452,4529545,4196323.9032,244.2058,244.2058,188.232,0,3257680.2012,43821.8521,3301502.0533,0.776317623793479,0.0208181186507738,13339.896927919,0.0104429145868799,0.786760538380359,385.001703229934,357.72929600319,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2095","Timiskaming",2023,"CM",12746.1665,12712.7788,2480036,2132924.8789,598.5629,598.5629,572.994,0,1650952.7891,34186.3327,1685139.1218,0.774032318452507,0.0470835613060459,2758.19431692141,0.01602791220553,0.790060230658037,194.571128503617,167.77802182006,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2096","Timiskaming",2023,"DC",18719.4167,18682.9885,5179670,4761422.5511,210.3638,349.9518,256.2474,0,2083059.183,42674.6021,2125733.7851,0.437486730203931,0.0112596440339296,9902.17510332101,0.00896257402950746,0.446449304233439,276.700395263919,254.853368405167,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2097","Timiskaming",2023,"PD",18701.7499,18660.3595,260693,258211.0288,15.3114,15.3114,9.4035,0,148897.3355,1833.5716,150730.9071,0.576649789871408,0.000820530815604062,9724.606208446,0.00710105841923666,0.583750848290644,13.9394977151309,13.8374091238703,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2098","Timiskaming",2023,"SP",56.4166,63.8672,4210,4220.1394,0,0,0,0,0,0,0,0,0,NA,0,0,74.6234264383178,66.0767874589774,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2099","Timiskaming",2023,"UA",18721.0833,18682.5992,227531,225450.6228,2.2588,2.2588,2.2588,0,121654.231,0,121654.231,0.539604767949215,0.000120903947883226,53857.9028687799,0,0.539604767949215,12.153730441443,12.0674120547424,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2100","Timiskaming",2023,"UM",18258.6665,18265.2437,374003,373556.3701,0,0,0,0,0,0,0,0,0,NA,0,0,20.4835878896194,20.4517594309459,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2101","Toronto",2019,"AB",1065640.75,1060120.2963,750787185,719138654.8052,15088.0907,24222.1697,16048.3988,0,458038201.426,48283681.2401,506321882.6805,0.636926131512251,0.0142324326330323,30357.5986208779,0.0671409900128078,0.704067121525059,704.54061089537,678.355708606953,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2102","Toronto",2019,"AP",265652.7517,266891.8279,137604560,129790610.2188,14530,14530,14529,0,124216931.682,2843676.2375,127060607.9195,0.957056380832142,0.0544415320406294,8548.99736283551,0.0219097223805802,0.978966103212723,517.98657879289,486.304175141063,"High Risk >= 0.75"," 0.05 >= Moderate Risk < 0.10","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2103","Toronto",2019,"BI",1067974.7493,1062081.9925,609985226,611005306.7074,2717.5572,2717.5572,1573.2878,0,291172946.6117,43254600.3437,334427546.9599,0.47654732850158,0.00255870753782694,107145.103187414,0.0707925117324945,0.547339840234075,571.160719295856,575.290148050787,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2104","Toronto",2019,"CL",671180.5836,664168.3026,236707460,213661640.7196,26838,26838,26836,0,219598383.307,4525526.236,224123909.5415,1.02778572029778,0.0404084324634856,8182.36766178553,0.0211808082197548,1.04896652851754,352.67328314293,321.698039312001,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"2105","Toronto",2019,"CM",701955.4153,695890.767,79520249,76267617.3588,13405,13405,13403,0,75676379.909,980246.5785,76656626.487,0.992247857343982,0.0192630806955368,5645.38455121223,0.0128527232454168,1.0051005805894,113.283902747605,109.597110603423,"High Risk >= 0.75","Low Risk < 0.05"," 1.00 >= Break-even < 1.10","High Exposure >= 0.05"
"2106","Toronto",2019,"DC",1065869.5006,1060192.4082,438960481,399238861.457,48316,89977,89973,0,345925095.84,6230347.3225,352155443.1625,0.866461482676224,0.0455728598189372,7159.63854292574,0.0156055632955236,0.882067045971748,411.833231697595,376.572081038412,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2107","Toronto",2019,"PD",1066939.8335,1061194.8758,21818148,21614767.65,1336,1336,1332,0,12234803.7735,290619.1015,12525422.875,0.566039106763195,0.00125895820877653,9157.78725561377,0.0134453955835144,0.579484502346709,20.4492768148205,20.3683302123989,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2108","Toronto",2019,"SP",330.0001,338.7671,19592,19241.3455,3,3,3,0,14419.062,288.47,14707.532,0.749379090978851,0.00885564153071535,4806.354,0.0149921948025932,0.764371285781444,59.3696789788852,56.7981527722143,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2109","Toronto",2019,"UA",1065355.4998,1059739.2627,26194009,25638810.47,273.8328,423.6523,321.4692,0,14935267.0358,2506812.2996,17442079.3364,0.582525739767677,0.000258396390167077,54541.5561459402,0.0977741265544758,0.680299866322152,24.5871063742736,24.193508132064,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2110","Toronto",2019,"UM",1024149.4186,1018813.1953,18921364,18747816.5448,63.4128,63.4128,21.5232,0,9145446.7526,1716709.4845,10862156.2371,0.487813966535566,6.22418322539761e-05,144220.831639669,0.0915685024118799,0.579382468947446,18.4751986930435,18.4016232134484,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2111","Toronto",2020,"AB",1044595.8339,1048857.2292,726823603,733264656.461,9171.5716,14966.6284,9625.749,0,317537096.0365,33732124.5975,351269220.6375,0.433045685808789,0.00874434703281349,34621.8848726537,0.0460026598858636,0.479048345694653,695.794085532969,699.108168439938,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2112","Toronto",2020,"AP",255895.0826,257884.6532,148520833,142136634.5618,10446,10446,10446,0,95206868.2476,1507453.5676,96714321.8152,0.669826386006098,0.040506481756007,9114.19378207926,0.0106056652617913,0.68043205126789,580.397370246301,551.163602789373,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2113","Toronto",2020,"BI",1045177.0832,1049605.7929,545076519,571320912.9587,1670.7842,1670.7842,727.6618,0,202230852.8132,25167571.2872,227398424.1068,0.353970681321478,0.00159182067334415,121039.481228755,0.0440515491667628,0.398022230488241,521.515949556748,544.31951197618,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2114","Toronto",2020,"CL",662629.2485,664601.918,260493820,246680081.1527,15977,15977,15975,0,140235135.0196,2664578.0801,142899713.0987,0.568489901431448,0.0240399546966098,8777.31332663203,0.0108017561355129,0.579291657566961,393.1215239739,371.169679881514,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2115","Toronto",2020,"CM",704719.0821,703263.2511,84395550,81714696.451,12746,12746,12742,0,96857735.5698,1208800.308,98066535.878,1.18531598080255,0.018124080819044,7599.06916442806,0.0147929364055688,1.20010891720812,119.75771927235,116.193610747024,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2116","Toronto",2020,"DC",1045118.2517,1049175.0207,468935675,449214876.6617,27284,50408,50400,0,201757964.7779,3161994.1687,204919958.942,0.449134646379582,0.0260051940445517,7394.73555116185,0.00703893466796575,0.456173581047547,448.691499011929,428.160095121201,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2117","Toronto",2020,"PD",1044605.8342,1049002.1768,21470867,21168317.599,911,911,905,0,8660258.6875,154578.1807,8814836.8682,0.409114170127016,0.000868444337054687,9506.32128155873,0.00730233661589159,0.416416506742908,20.5540370320095,20.1794791919063,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2118","Toronto",2020,"SP",470.4999,375.3442,39309,25950.635,3,3,3,0,893.0876,0,893.0876,0.0344148649927063,0.00799266380031981,297.695866666667,0,0.0344148649927063,83.5473078740293,69.1382336532708,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","Low Exposure < 0.01"
"2119","Toronto",2020,"UA",1042479.167,1047081.0523,24213728,24955936.0714,226.3077,387.3716,270.7742,0,16522841.0356,2147289.3488,18670130.3842,0.662080596308928,0.000216131978993313,73010.5119516481,0.0860432300618383,0.748123826370766,23.2270617643911,23.8338149817363,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2120","Toronto",2020,"UM",1011227.5838,1012620.8365,19032969,18928584.012,49.2735,49.2735,14.186,0,8412390.4558,1113961.1153,9526351.5707,0.44442787957445,4.86593779467425e-05,170728.494135793,0.05885073677956,0.50327861635401,18.8216473768227,18.6926669190655,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2121","Toronto",2021,"AB",1048706.417,1043747.9333,713079249,721938298.0466,9421.3182,15148.4382,9587.431,0,318582174.8763,38458848.9931,357041023.8676,0.44128726199775,0.00902643051968762,33815.0318366595,0.0532716564520276,0.494558918449778,679.960794976236,691.678780875819,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2122","Toronto",2021,"AP",261498.7495,258137.0025,151876210,150381616.7974,10945.647,10945.647,10937.6464,0,121176740.608,1623955.6952,122800696.3044,0.805794904913504,0.0424024719199255,11070.7700155139,0.0107988976963046,0.816593802609809,580.791343325334,582.565131465025,"High Risk >= 0.75","Low Risk < 0.05","Profitable < 1.00","0.01 >= Medium Exposure < 0.05"
"2123","Toronto",2021,"BI",1049690.1672,1044640.8865,536704100,539905642.9551,1704.7111,1704.7111,412.2344,0,235262089.8782,20411841.6757,255673931.5498,0.435746677124034,0.00163186327668212,138007.014724196,0.0378063129030817,0.473552990027116,511.297635026565,516.833727199802,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2124","Toronto",2021,"CL",664988.4994,662000.9994,269028778,266840568.7079,15657,15657,15643,0,134605029.2226,2731111.4608,137336140.6843,0.504439897855063,0.0236510216966298,8597.11497876988,0.010234993404581,0.514674891259644,404.561549925656,403.081821552761,"0.50 >= Moderate Risk < 0.75","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
"2125","Toronto",2021,"CM",697745.2511,697743.0741,80258613,82662809.4247,13856.0763,13856.0763,13848.0726,0,125444178.9158,1435990.0476,126880168.9638,1.51754071497014,0.0198584218379703,9053.36952538288,0.0173716579147735,1.53491237288492,115.025667137787,118.471701824235,"High Risk >= 0.75","Low Risk < 0.05","Unprofitable >= 1.10","High Exposure >= 0.05"
"2126","Toronto",2021,"DC",1049088.4987,1044364.8117,472864443,472785513.5503,27489,50614,50592,0,203174874.2364,2941065.3596,206115939.5972,0.429740058468996,0.0263212621605413,7391.13369843938,0.00622071801124909,0.435960776480245,450.738372964683,452.701496884702,"Low Risk < 0.50","Low Risk < 0.05","Profitable < 1.00","High Exposure >= 0.05"
